MAX_CAPACITY,NODE_ID,NODE_ANAME,NODE_ENAME,DAM_DAILY_DATE,TOTAL_VOLUME,TOTAL_OUTFLOW,TOTAL_INFLOW,STORAGE_PERCENTAGE,DAM_DAILY_LEVEL
110000000,BD01,سد الوحده,Al Wehda Dam,5/30/2019,29078135,0,104544,26.43,79.77
110000000,BD01,سد الوحده,Al Wehda Dam,5/31/2019,28916264,264816,102946,26.29,79.67
110000000,BD01,سد الوحده,Al Wehda Dam,6/1/2019,28755094,268790,108114,26.14,79.57
110000000,BD01,سد الوحده,Al Wehda Dam,6/2/2019,28594620,269284,108811,26,79.47
110000000,BD01,سد الوحده,Al Wehda Dam,6/3/2019,28434842,269325,109546,25.85,79.37
110000000,BD01,سد الوحده,Al Wehda Dam,6/4/2019,28275757,269365,110280,25.71,79.27
110000000,BD01,سد الوحده,Al Wehda Dam,6/5/2019,28101561,269355,95209,25.55,79.16
110000000,BD01,سد الوحده,Al Wehda Dam,6/6/2019,27928198,269447,96584,25.39,79.05
110000000,BD01,سد الوحده,Al Wehda Dam,6/7/2019,27289320,269405,96933,24.81,78.64
110000000,BD01,سد الوحده,Al Wehda Dam,6/8/2019,27552830,269483,66648,25.05,78.81
110000000,BD01,سد الوحده,Al Wehda Dam,6/9/2019,27351146,269500,67816,24.86,78.68
110000000,BD01,سد الوحده,Al Wehda Dam,6/10/2019,27150608,269029,68991,24.68,78.55
110000000,BD01,سد الوحده,Al Wehda Dam,6/11/2019,26951212,269574,70178,24.5,78.42
110000000,BD01,سد الوحده,Al Wehda Dam,6/12/2019,26752954,269600,71346,24.32,78.29
110000000,BD01,سد الوحده,Al Wehda Dam,6/13/2019,26555828,270621,72495,24.14,78.16
110000000,BD01,سد الوحده,Al Wehda Dam,6/14/2019,26359829,269645,73642,23.96,78.03
110000000,BD01,سد الوحده,Al Wehda Dam,6/15/2019,26164955,269668,74973,23.79,77.9
110000000,BD01,سد الوحده,Al Wehda Dam,6/16/2019,25986063,269690,90779,23.62,77.78
110000000,BD01,سد الوحده,Al Wehda Dam,6/17/2019,25808122,269715,91773,23.46,77.66
110000000,BD01,سد الوحده,Al Wehda Dam,6/18/2019,25631126,269730,92735,23.3,77.54
110000000,BD01,سد الوحده,Al Wehda Dam,6/19/2019,25455073,269760,93707,23.14,77.42
110000000,BD01,سد الوحده,Al Wehda Dam,6/20/2019,25279960,269777,92666,22.98,77.3
110000000,BD01,سد الوحده,Al Wehda Dam,6/21/2019,25091308,285113,96642,22.81,77.17
110000000,BD01,سد الوحده,Al Wehda Dam,6/22/2019,24889368,293671,91667,22.63,77.03
110000000,BD01,سد الوحده,Al Wehda Dam,6/23/2019,24688690,293175,92997,22.44,76.89
110000000,BD01,سد الوحده,Al Wehda Dam,6/24/2019,24489269,293699,94278,22.26,76.75
110000000,BD01,سد الوحده,Al Wehda Dam,6/25/2019,24291099,293720,95550,22.08,76.61
110000000,BD01,سد الوحده,Al Wehda Dam,6/26/2019,24094174,293745,96820,21.9,76.47
110000000,BD01,سد الوحده,Al Wehda Dam,6/27/2019,23870635,311110,87570,21.7,76.31
110000000,BD01,سد الوحده,Al Wehda Dam,6/28/2019,23648708,316190,94240,21.5,76.15
110000000,BD01,سد الوحده,Al Wehda Dam,6/29/2019,23442107,316197,109596,21.31,76
110000000,BD01,سد الوحده,Al Wehda Dam,6/30/2019,23264187,316210,138290,21.15,75.87
110000000,BD01,سد الوحده,Al Wehda Dam,7/1/2019,23060198,316210,112231,20.96,75.72
110000000,BD01,سد الوحده,Al Wehda Dam,7/2/2019,22857598,316275,123630,20.78,75.57
110000000,BD01,سد الوحده,Al Wehda Dam,7/3/2019,22669752,316245,118400,20.61,75.43
110000000,BD01,سد الوحده,Al Wehda Dam,7/4/2019,22456540,316270,103047,20.42,75.27
110000000,BD01,سد الوحده,Al Wehda Dam,7/5/2019,22218538,316273,78271,20.2,75.09
110000000,BD01,سد الوحده,Al Wehda Dam,7/6/2019,21995558,316283,93303,20,74.92
110000000,BD01,سد الوحده,Al Wehda Dam,7/7/2019,21774317,316289,95057,19.79,74.75
110000000,BD01,سد الوحده,Al Wehda Dam,7/8/2019,21567670,316299,109652,19.61,74.59
110000000,BD01,سد الوحده,Al Wehda Dam,7/9/2019,21362547,316323,111200,19.42,74.43
110000000,BD01,سد الوحده,Al Wehda Dam,7/10/2019,21146264,316410,100031,19.22,74.26
110000000,BD01,سد الوحده,Al Wehda Dam,7/11/2019,20906549,316325,76611,19.01,74.07
110000000,BD01,سد الوحده,Al Wehda Dam,7/12/2019,20668946,316335,78732,18.79,73.88
110000000,BD01,سد الوحده,Al Wehda Dam,7/13/2019,20445786,316348,93187,18.59,73.7
110000000,BD01,سد الوحده,Al Wehda Dam,7/14/2019,20212258,316360,82833,18.37,73.51
110000000,BD01,سد الوحده,Al Wehda Dam,7/15/2019,19992935,316364,97040,18.18,73.33
110000000,BD01,سد الوحده,Al Wehda Dam,7/16/2019,19775460,316375,98901,17.98,73.15
110000000,BD01,سد الوحده,Al Wehda Dam,7/17/2019,19547899,316377,88815,17.77,72.96
110000000,BD01,سد الوحده,Al Wehda Dam,7/18/2019,19322372,316350,90869,17.57,72.77
110000000,BD01,سد الوحده,Al Wehda Dam,7/19/2019,19098869,316477,92918,17.36,72.58
110000000,BD01,سد الوحده,Al Wehda Dam,7/20/2019,18865772,316435,83339,17.15,72.38
110000000,BD01,سد الوحده,Al Wehda Dam,7/21/2019,18634888,316498,85614,16.94,72.18
110000000,BD01,سد الوحده,Al Wehda Dam,7/22/2019,18406200,316620,87782,16.73,71.98
110000000,BD01,سد الوحده,Al Wehda Dam,7/23/2019,18179694,316550,90044,16.53,71.78
110000000,BD01,سد الوحده,Al Wehda Dam,7/24/2019,17933039,316590,69956,16.3,71.56
110000000,BD01,سد الوحده,Al Wehda Dam,7/25/2019,18360724,316560,72873,16.69,71.94
110000000,BD01,سد الوحده,Al Wehda Dam,7/26/2019,17414790,337064,63246,15.83,71.09
110000000,BD01,سد الوحده,Al Wehda Dam,7/27/2019,17143899,337463,66563,15.59,70.84
110000000,BD01,سد الوحده,Al Wehda Dam,7/28/2019,16876287,337477,69854,15.34,70.59
110000000,BD01,سد الوحده,Al Wehda Dam,7/29/2019,16611924,337090,73117,15.1,70.34
110000000,BD01,سد الوحده,Al Wehda Dam,7/30/2019,16350784,337095,76314,14.86,70.09
110000000,BD01,سد الوحده,Al Wehda Dam,7/31/2019,16092838,337100,79542,14.63,69.84
110000000,BD01,سد الوحده,Al Wehda Dam,8/1/2019,15838058,337110,82714,14.4,69.59
110000000,BD01,سد الوحده,Al Wehda Dam,8/2/2019,15586416,337120,85864,14.17,69.34
110000000,BD01,سد الوحده,Al Wehda Dam,8/3/2019,15337885,337070,88969,13.94,69.09
110000000,BD01,سد الوحده,Al Wehda Dam,8/4/2019,15092438,337100,92086,13.72,68.84
110000000,BD01,سد الوحده,Al Wehda Dam,8/5/2019,14850046,337116,95160,13.5,68.59
110000000,BD01,سد الوحده,Al Wehda Dam,8/6/2019,14601172,319730,71311,13.27,68.33
110000000,BD01,سد الوحده,Al Wehda Dam,8/7/2019,14364932,319730,83949,13.06,68.08
110000000,BD01,سد الوحده,Al Wehda Dam,8/8/2019,14103872,319845,69136,12.82,67.8
110000000,BD01,سد الوحده,Al Wehda Dam,8/9/2019,13864768,319765,81095,12.6,67.54
110000000,BD01,سد الوحده,Al Wehda Dam,8/10/2019,13628818,302972,62462,12.39,67.28
110000000,BD01,سد الوحده,Al Wehda Dam,8/11/2019,13404890,303000,70619,12.19,67.03
110000000,BD01,سد الوحده,Al Wehda Dam,8/12/2019,13166264,303020,73738,11.97,66.76
110000000,BD01,سد الوحده,Al Wehda Dam,8/13/2019,12939601,303025,76811,11.76,66.5
110000000,BD01,سد الوحده,Al Wehda Dam,8/14/2019,12715974,303370,79856,11.56,66.24
110000000,BD01,سد الوحده,Al Wehda Dam,8/15/2019,12512221,290428,87069,11.37,66
110000000,BD01,سد الوحده,Al Wehda Dam,8/16/2019,12319341,289394,97090,11.2,65.77
110000000,BD01,سد الوحده,Al Wehda Dam,8/17/2019,12153501,289500,124156,11.05,65.57
110000000,BD01,سد الوحده,Al Wehda Dam,8/18/2019,11989396,289480,125846,10.9,65.37
110000000,BD01,سد الوحده,Al Wehda Dam,8/19/2019,11827015,289510,127600,10.75,65.17
110000000,BD01,سد الوحده,Al Wehda Dam,8/20/2019,11666344,281286,121046,10.61,64.97
110000000,BD01,سد الوحده,Al Wehda Dam,8/21/2019,11491566,281718,107400,10.45,64.75
110000000,BD01,سد الوحده,Al Wehda Dam,8/22/2019,11318825,281723,10945,10.29,64.53
110000000,BD01,سد الوحده,Al Wehda Dam,8/23/2019,11148104,281723,111482,10.13,64.31
110000000,BD01,سد الوحده,Al Wehda Dam,8/24/2019,10979386,272214,103966,9.98,64.09
110000000,BD01,سد الوحده,Al Wehda Dam,8/25/2019,10812654,272387,106128,9.83,63.87
110000000,BD01,سد الوحده,Al Wehda Dam,8/26/2019,10647892,273942,109555,9.68,63.65
110000000,BD01,سد الوحده,Al Wehda Dam,8/27/2019,10485084,273950,109391,9.53,63.43
110000000,BD01,سد الوحده,Al Wehda Dam,8/28/2019,10331482,273972,118627,9.39,63.22
110000000,BD01,سد الوحده,Al Wehda Dam,8/29/2019,10172444,273980,113199,9.25,63
110000000,BD01,سد الوحده,Al Wehda Dam,8/30/2019,10015310,274000,115130,9.1,62.78
110000000,BD01,سد الوحده,Al Wehda Dam,8/31/2019,9860064,274011,117022,8.96,62.56
110000000,BD01,سد الوحده,Al Wehda Dam,9/1/2019,9706690,274020,118912,8.82,62.34
110000000,BD01,سد الوحده,Al Wehda Dam,9/2/2019,9562020,273525,127103,8.69,62.13
110000000,BD01,سد الوحده,Al Wehda Dam,9/3/2019,9419027,274035,128787,8.56,61.92
110000000,BD01,سد الوحده,Al Wehda Dam,9/4/2019,9284390,272045,137144,8.44,61.72
110000000,BD01,سد الوحده,Al Wehda Dam,9/5/2019,9151250,271685,138650,8.32,61.52
110000000,BD01,سد الوحده,Al Wehda Dam,9/6/2019,9026143,262438,137066,8.21,61.33
110000000,BD01,سد الوحده,Al Wehda Dam,9/7/2019,8895888,274760,132355,8.09,61.13
110000000,BD01,سد الوحده,Al Wehda Dam,9/8/2019,8767094,262880,133827,7.97,60.93
110000000,BD01,سد الوحده,Al Wehda Dam,9/9/2019,8639752,272070,133535,7.85,60.73
110000000,BD01,سد الوحده,Al Wehda Dam,9/10/2019,8513848,261099,135005,7.74,60.53
110000000,BD01,سد الوحده,Al Wehda Dam,9/11/2019,8383184,261119,130269,7.62,60.32
110000000,BD01,سد الوحده,Al Wehda Dam,9/12/2019,8247971,261195,125746,7.5,60.1
110000000,BD01,سد الوحده,Al Wehda Dam,9/13/2019,8126524,261130,139524,7.39,59.9
110000000,BD01,سد الوحده,Al Wehda Dam,9/14/2019,8000501,277940,151767,7.27,59.69
110000000,BD01,سد الوحده,Al Wehda Dam,9/15/2019,7864220,277950,141500,7.15,59.46
110000000,BD01,سد الوحده,Al Wehda Dam,9/16/2019,7723939,277980,137539,7.02,59.22
110000000,BD01,سد الوحده,Al Wehda Dam,9/17/2019,7579885,262130,117914,6.89,58.97
110000000,BD01,سد الوحده,Al Wehda Dam,9/18/2019,7449203,262150,130368,6.77,58.74
110000000,BD01,سد الوحده,Al Wehda Dam,9/19/2019,7309145,0,104544,6.64,58.49
110000000,BD01,سد الوحده,Al Wehda Dam,9/20/2019,7176619,262190,129033,6.52,58.25
110000000,BD01,سد الوحده,Al Wehda Dam,9/21/2019,7040560,262199,126467,6.4,58
110000000,BD01,سد الوحده,Al Wehda Dam,9/22/2019,6906510,262388,128047,6.28,57.75
110000000,BD01,سد الوحده,Al Wehda Dam,9/23/2019,6784939,245108,123342,6.17,57.52
110000000,BD01,سد الوحده,Al Wehda Dam,9/24/2019,6758731,245606,113394,6.14,57.47
110000000,BD01,سد الوحده,Al Wehda Dam,9/25/2019,6526379,245640,117154,5.93,57.02
110000000,BD01,سد الوحده,Al Wehda Dam,9/26/2019,6399998,245620,119093,5.82,56.77
110000000,BD01,سد الوحده,Al Wehda Dam,9/27/2019,6270584,245660,116086,5.7,56.51
110000000,BD01,سد الوحده,Al Wehda Dam,9/28/2019,6143208,244680,118143,5.58,56.25
110000000,BD01,سد الوحده,Al Wehda Dam,9/29/2019,6017847,244700,120182,5.47,55.99
110000000,BD01,سد الوحده,Al Wehda Dam,9/30/2019,5894479,245720,122198,5.36,55.73
110000000,BD01,سد الوحده,Al Wehda Dam,10/1/2019,5782349,226828,115519,5.26,55.49
110000000,BD01,سد الوحده,Al Wehda Dam,10/2/2019,5671881,226830,117220,5.16,55.25
110000000,BD01,سد الوحده,Al Wehda Dam,10/3/2019,5563055,226560,118575,5.06,55.01
110000000,BD01,سد الوحده,Al Wehda Dam,10/4/2019,5455856,226580,120170,4.96,54.77
110000000,BD01,سد الوحده,Al Wehda Dam,10/5/2019,5350264,227558,121777,4.86,54.53
110000000,BD01,سد الوحده,Al Wehda Dam,10/6/2019,5246265,226590,123370,4.77,54.29
110000000,BD01,سد الوحده,Al Wehda Dam,10/7/2019,5143839,226595,120710,4.68,54.05
110000000,BD01,سد الوحده,Al Wehda Dam,10/8/2019,5042971,209548,113668,4.58,53.81
110000000,BD01,سد الوحده,Al Wehda Dam,10/9/2019,4947751,210805,115080,4.5,53.58
110000000,BD01,سد الوحده,Al Wehda Dam,10/10/2019,4862034,193086,106854,4.42,53.37
110000000,BD01,سد الوحده,Al Wehda Dam,10/11/2019,4777473,193095,107988,4.34,53.16
110000000,BD01,سد الوحده,Al Wehda Dam,10/12/2019,4694056,193100,109150,4.27,52.95
110000000,BD01,سد الوحده,Al Wehda Dam,10/13/2019,4611773,193110,110290,4.19,52.74
110000000,BD01,سد الوحده,Al Wehda Dam,10/14/2019,4530613,193120,111415,4.12,52.53
110000000,BD01,سد الوحده,Al Wehda Dam,10/15/2019,4450565,192942,112543,4.05,52.32
110000000,BD01,سد الوحده,Al Wehda Dam,10/16/2019,4371617,193130,113631,3.97,52.11
110000000,BD01,سد الوحده,Al Wehda Dam,10/17/2019,4293760,193142,114726,3.9,51.9
110000000,BD01,سد الوحده,Al Wehda Dam,10/18/2019,4216982,193150,115816,3.83,51.69
110000000,BD01,سد الوحده,Al Wehda Dam,10/19/2019,4141272,196200,116896,3.76,51.48
110000000,BD01,سد الوحده,Al Wehda Dam,10/20/2019,4066621,193150,117944,3.7,51.27
110000000,BD01,سد الوحده,Al Wehda Dam,10/21/2019,3982587,218574,133981,3.62,51.03
110000000,BD01,سد الوحده,Al Wehda Dam,10/22/2019,3893077,218575,128519,3.54,50.77
110000000,BD01,سد الوحده,Al Wehda Dam,10/23/2019,3798433,218592,123394,3.45,50.49
110000000,BD01,سد الوحده,Al Wehda Dam,10/24/2019,3725330,190386,119332,3.39,50.27
110000000,BD01,سد الوحده,Al Wehda Dam,10/25/2019,3650075,193090,117291,3.32,50.04
110000000,BD01,سد الوحده,Al Wehda Dam,10/26/2019,3572810,193100,115277,3.25,49.8
110000000,BD01,سد الوحده,Al Wehda Dam,10/27/2019,3493681,190410,113459,3.18,49.55
110000000,BD01,سد الوحده,Al Wehda Dam,10/28/2019,3415917,193120,114773,3.11,49.3
110000000,BD01,سد الوحده,Al Wehda Dam,10/29/2019,3339502,190405,116170,3.04,49.05
110000000,BD01,سد الوحده,Al Wehda Dam,10/30/2019,3264418,194950,119325,2.97,48.8
110000000,BD01,سد الوحده,Al Wehda Dam,10/31/2019,3190651,195000,120775,2.9,48.55
110000000,BD01,سد الوحده,Al Wehda Dam,11/1/2019,3118182,195020,121995,2.83,48.3
110000000,BD01,سد الوحده,Al Wehda Dam,11/2/2019,3055471,171918,66583,2.78,48.08
110000000,BD01,سد الوحده,Al Wehda Dam,11/3/2019,2996527,171925,126442,2.72,47.87
110000000,BD01,سد الوحده,Al Wehda Dam,11/4/2019,2941213,171950,116055,2.67,47.67
110000000,BD01,سد الوحده,Al Wehda Dam,11/5/2019,2886694,172030,115545,2.62,47.47
110000000,BD01,سد الوحده,Al Wehda Dam,11/6/2019,2684070,312650,110145,2.44,46.7
110000000,BD01,سد الوحده,Al Wehda Dam,11/7/2019,2645916,165634,127529,2.41,46.55
110000000,BD01,سد الوحده,Al Wehda Dam,11/8/2019,2608184,165950,128030,2.37,46.4
110000000,BD01,سد الوحده,Al Wehda Dam,11/9/2019,2565927,165970,124440,2.33,46.23
110000000,BD01,سد الوحده,Al Wehda Dam,11/10/2019,2504750,165790,104630,2.28,45.98
110000000,BD01,سد الوحده,Al Wehda Dam,11/11/2019,2444710,166010,105625,2.22,45.73
110000000,BD01,سد الوحده,Al Wehda Dam,11/12/2019,2378796,166040,99830,2.16,45.45
110000000,BD01,سد الوحده,Al Wehda Dam,11/13/2019,2314269,166050,101215,2.1,45.17
110000000,BD01,سد الوحده,Al Wehda Dam,11/14/2019,2141649,165950,102595,1.95,44.39
110000000,BD01,سد الوحده,Al Wehda Dam,11/15/2019,2189289,166170,103985,1.99,44.61
110000000,BD01,سد الوحده,Al Wehda Dam,11/16/2019,2124526,166006,100795,1.93,44.31
110000000,BD01,سد الوحده,Al Wehda Dam,11/17/2019,2065429,166210,106695,1.88,44.03
110000000,BD01,سد الوحده,Al Wehda Dam,11/18/2019,2003534,166250,103935,1.82,43.73
110000000,BD01,سد الوحده,Al Wehda Dam,11/19/2019,1939108,166280,101455,1.76,43.41
110000000,BD01,سد الوحده,Al Wehda Dam,11/20/2019,1909467,166300,136250,1.74,43.26
110000000,BD01,سد الوحده,Al Wehda Dam,11/21/2019,1880178,166330,136560,1.71,43.11
110000000,BD01,سد الوحده,Al Wehda Dam,11/22/2019,1851239,166340,136568,1.68,42.96
110000000,BD01,سد الوحده,Al Wehda Dam,11/23/2019,1822647,166349,137600,1.66,42.81
110000000,BD01,سد الوحده,Al Wehda Dam,11/24/2019,1798144,166250,141300,1.63,42.68
110000000,BD01,سد الوحده,Al Wehda Dam,11/25/2019,1781331,123166,105846,1.62,42.59
110000000,BD01,سد الوحده,Al Wehda Dam,11/26/2019,1800020,97678,115858,1.64,42.69
110000000,BD01,سد الوحده,Al Wehda Dam,11/27/2019,1856999,80398,136868,1.69,42.99
110000000,BD01,سد الوحده,Al Wehda Dam,11/28/2019,1945079,80420,168975,1.77,43.44
110000000,BD01,سد الوحده,Al Wehda Dam,11/29/2019,2036363,80440,170190,1.85,43.89
110000000,BD01,سد الوحده,Al Wehda Dam,11/30/2019,2163203,80150,206665,1.97,44.49
110000000,BD01,سد الوحده,Al Wehda Dam,12/1/2019,2228876,80180,145572,2.03,44.79
110000000,BD01,سد الوحده,Al Wehda Dam,12/2/2019,2296084,80213,147133,2.09,45.09
110000000,BD01,سد الوحده,Al Wehda Dam,12/3/2019,2355593,80200,139425,2.14,45.35
110000000,BD01,سد الوحده,Al Wehda Dam,12/4/2019,2444710,63682,152522,2.22,45.73
110000000,BD01,سد الوحده,Al Wehda Dam,12/5/2019,2509602,63750,128388,2.28,46
110000000,BD01,سد الوحده,Al Wehda Dam,12/6/2019,2573345,63780,127527,2.34,46.26
110000000,BD01,سد الوحده,Al Wehda Dam,12/7/2019,2638336,63800,128553,2.4,46.52
110000000,BD01,سد الوحده,Al Wehda Dam,12/8/2019,2707167,63820,132479,2.46,46.79
110000000,BD01,سد الوحده,Al Wehda Dam,12/9/2019,2777381,64090,133804,2.52,47.06
110000000,BD01,سد الوحده,Al Wehda Dam,12/10/2019,2849000,63800,135219,2.59,47.33
110000000,BD01,سد الوحده,Al Wehda Dam,12/11/2019,2922042,63780,136650,2.66,47.6
110000000,BD01,سد الوحده,Al Wehda Dam,12/12/2019,2996527,63800,138170,2.72,47.87
110000000,BD01,سد الوحده,Al Wehda Dam,12/13/2019,3147015,63830,157770,2.86,48.4
110000000,BD01,سد الوحده,Al Wehda Dam,12/14/2019,3735234,20350,665770,3.4,50.3
110000000,BD01,سد الوحده,Al Wehda Dam,12/15/2019,4713814,9150,987249,4.29,53
110000000,BD01,سد الوحده,Al Wehda Dam,12/16/2019,5059675,8150,354486,4.6,53.85
110000000,BD01,سد الوحده,Al Wehda Dam,12/17/2019,5229085,8150,178070,4.75,54.25
110000000,BD01,سد الوحده,Al Wehda Dam,12/18/2019,5315422,8150,95012,4.83,54.45
110000000,BD01,سد الوحده,Al Wehda Dam,12/19/2019,5424893,8150,118131,4.93,54.7
110000000,BD01,سد الوحده,Al Wehda Dam,12/20/2019,5540588,8150,124371,5.04,54.96
110000000,BD01,سد الوحده,Al Wehda Dam,12/21/2019,5621799,8150,89901,5.11,55.14
110000000,BD01,سد الوحده,Al Wehda Dam,12/22/2019,5703930,8150,90836,5.19,55.32
110000000,BD01,سد الوحده,Al Wehda Dam,12/23/2019,5796274,8150,101039,5.27,55.52
110000000,BD01,سد الوحده,Al Wehda Dam,12/24/2019,6022632,8150,235015,5.48,56
110000000,BD01,سد الوحده,Al Wehda Dam,12/25/2019,6118945,8650,105035,5.56,56.2
110000000,BD01,سد الوحده,Al Wehda Dam,12/26/2019,6236091,8550,125842,5.67,56.44
110000000,BD01,سد الوحده,Al Wehda Dam,12/27/2019,6670212,8150,442796,6.06,57.3
110000000,BD01,سد الوحده,Al Wehda Dam,12/28/2019,7671837,8550,1010295,6.97,59.13
110000000,BD01,سد الوحده,Al Wehda Dam,12/29/2019,7941025,8550,277963,7.22,59.59
110000000,BD01,سد الوحده,Al Wehda Dam,12/30/2019,8126524,8650,194183,7.39,59.9
110000000,BD01,سد الوحده,Al Wehda Dam,12/31/2019,8370821,8550,252973,7.61,60.3
110000000,BD01,سد الوحده,Al Wehda Dam,1/1/2020,8495085,8550,132952,7.72,60.5
110000000,BD01,سد الوحده,Al Wehda Dam,1/2/2020,8608141,8550,121765,7.83,60.68
110000000,BD01,سد الوحده,Al Wehda Dam,1/3/2020,8722360,8550,122932,7.93,60.86
110000000,BD01,سد الوحده,Al Wehda Dam,1/4/2020,8837750,8550,124095,8.03,61.04
110000000,BD01,سد الوحده,Al Wehda Dam,1/5/2020,8993441,8550,164365,8.18,61.28
110000000,BD01,سد الوحده,Al Wehda Dam,1/6/2020,9124801,8550,133446,8.3,61.48
110000000,BD01,سد الوحده,Al Wehda Dam,1/7/2020,9311198,8550,201680,8.46,61.76
110000000,BD01,سد الوحده,Al Wehda Dam,1/8/2020,9562020,8550,259505,8.69,62.13
110000000,BD01,سد الوحده,Al Wehda Dam,1/9/2020,9699763,8550,846440,8.82,62.33
110000000,BD01,سد الوحده,Al Wehda Dam,1/10/2020,9825043,8550,133982,8.93,62.51
110000000,BD01,سد الوحده,Al Wehda Dam,1/11/2020,10072230,8650,255877,9.16,62.86
110000000,BD01,سد الوحده,Al Wehda Dam,1/12/2020,10536676,8550,473129,9.58,63.5
